,Molecule ChEMBL ID,Smiles,Standard Value,Cat,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1324,CHEMBL1220,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.006620999999999999,0,11.283356953892667,-3.1260076530612246,11.283356953892667,0.03625236205593407,0.5584635043283493,247.27599999999998,234.17199999999997,247.062676896,90,0,0.3423775968177724,-0.35785768021371084,0.35785768021371084,0.3423775968177724,1.5625,2.1875,2.6875,2.8919851035891266,491.3817428453395,12.344934982691244,9.081552851568459,9.898049432496185,7.371009241333563,4.7404677367383465,6.561834941784264,3.3087284503148213,5.781467105502188,2.286813145233041,3.971048610251137,1.253078274756188,2.0024982385596233,-1.44,3179.2911281563165,12.62868131868132,4.6019453326954,2.7825859160309396,93.17326768432252,10.114318268765572,12.741599977525652,15.661657634417429,0.0,0.0,5.817862777835028,0.0,17.9688751530675,0.0,0.0,6.923737199690624,4.923311048817671,12.676590806437414,5.752853606746789,13.341108033146607,15.65511591425253,0.0,9.551078168738563,0.0,20.392230805293824,11.505707213493578,22.135566338378574,0.0,0.0,0.0,5.817862777835028,0.0,0.0,34.39789341537875,16.382009542330078,17.038055468456196,12.748141697690551,6.196843571613076,0.0,0.0,0.0,95.1,14.760564185235172,18.53211525309451,0.0,23.86832639724118,5.824404497999927,6.196843571613076,4.567099647791355,13.847474399381248,0.0,4.9839785209472085,0.0,23.86553335222978,0.0,13.844335868606702,10.624408147518267,0.0,0.1922302532123974,0.0,1.1328354119425548,3.2166646195515245,-3.1260076530612246,0.625,16,0,7,0,0,0,0,1,1,6,0,8,5,0,0,0,1,0.5344200000000001,57.946200000000026,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1326,CHEMBL12856,Nc1cc(-c2ccncc2)c[nH]c1=O,0.1296,0,11.009621756109851,-0.26129062736205566,11.009621756109851,0.2215854119425551,0.6996440987416697,187.202,178.12999999999997,187.074561908,70,0,0.2705982133427507,-0.3942500763123972,0.3942500763123972,0.2705982133427507,1.2142857142857142,1.9285714285714286,2.5714285714285716,2.536829595258057,490.22033944620443,9.966255326250886,7.396913770291203,7.396913770291203,6.770856947829096,4.157914533556611,4.157914533556611,2.9087091797418814,2.9087091797418814,1.9456120622321953,1.9456120622321953,1.2124065586956145,1.2124065586956145,-2.1,2135.824836605818,8.496118021753501,3.3341936893355397,1.495354779657139,80.4292060845105,10.717645998109393,0.0,0.0,0.0,5.559266895052008,0.0,9.77851570501903,0.0,0.0,0.0,0.0,23.762552697081826,24.153982206536224,5.687386274683562,0.0,5.687386274683562,0.0,9.967957041894417,0.0,0.0,5.733667477162185,47.143435999347886,0.0,11.126902983393991,11.292934372214193,5.687386274683562,0.0,0.0,9.967957041894417,0.0,0.0,0.0,41.58416910429588,0.0,11.126902983393991,0.0,71.77,0.0,4.794537184071822,0.0,11.24665316973557,0.0,11.126902983393991,0.0,24.65689778330084,12.13273413692322,9.967957041894417,5.733667477162185,0.0,0.0,17.482982331821617,0.0,7.313015400604687,0.0,5.355501700680272,5.01516723356009,0.0,0.0,0.0,14,3,4,0,0,0,0,2,2,3,2,4,1,0,0,0,2,1.0191,54.706100000000006,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1327,CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,-0.0735,0,12.86586534038419,-0.6010271924864974,12.86586534038419,0.09494861247150621,0.6390622750209786,418.57400000000024,380.27000000000015,418.2719243159999,168,0,0.3112869097537336,-0.46218776669279094,0.46218776669279094,0.3112869097537336,1.2666666666666666,2.0,2.6666666666666665,1.7612771112578929,706.3275441224729,22.051677284948283,19.096350136370955,19.096350136370955,14.101392633077909,11.588777529249747,11.588777529249747,10.251589771157755,10.251589771157755,7.347585098808047,7.347585098808047,5.079221881093926,5.079221881093926,-1.62,3230269.853941353,23.051741439679358,9.25239239827976,5.161036599818663,180.4455306596892,14.580253302440804,12.207932775496605,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,38.999271919573516,62.85758355963873,12.338727669087403,17.93977848007109,24.169327670584448,11.938610575903699,0.0,0.0,29.08661465404235,91.45551489925408,0.0,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,35.35703713398931,19.06280027574374,29.08661465404235,73.14361573600918,23.80116485057091,0.0,0.0,0.0,72.83,11.518956857145081,14.69560176298435,0.0,36.48527102048771,24.17453976141019,25.683286491704038,5.573104530069267,0.0,20.771211599071872,32.07553471988289,9.473725907600098,11.62223202052477,0.0,24.56508668502449,9.917686908488399,0.7846613747720799,0.7758697529846167,0.0,9.612790675898678,10.305005915640299,0.0,0.76,30,1,5,2,1,3,0,0,0,5,1,5,6,0,1,1,3,4.585600000000005,115.45480000000006,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,CHEMBL1435413,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl.O,1.411,1,11.151855158730157,-0.503544973544974,11.151855158730157,0.0,0.8296674103363326,378.9000000000001,351.6840000000001,378.171020404,142,0,0.1191244457687318,-0.49674293960785865,0.49674293960785865,0.1191244457687318,1.3846153846153846,2.1923076923076925,2.8461538461538463,1.2149994578252503e-06,769.8047461947283,16.681433796945207,14.967173965256599,15.783670546184325,11.707039898056808,8.682990361275793,8.682990361275793,6.97439365893587,6.97439365893587,5.8194843766095925,5.8194843766095925,4.44430603425086,4.44430603425086,-1.6599999999999997,512499.65903706464,20.649476985140993,8.354463424591236,3.445345113016112,159.9472728841687,15.319582184522119,5.749511833283905,0.0,0.0,0.0,0.0,9.883888251797686,0.0,0.0,18.985968844778473,6.076020106833881,61.051131509630814,24.169665021138407,18.730464646642098,15.319582184522119,23.30995809326103,0.0,9.883888251797686,11.835812092322787,24.987450462748285,20.199310353102682,48.68071912758889,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,12.407033161179976,46.70775866477041,0.0,11.835812092322787,24.509061125297315,43.11726763589189,0.0,10.902924932081056,0.0,77.09,6.103966387748303,5.106527394840706,0.0,23.9250658262093,11.835812092322787,41.72622269181311,6.4208216229260096,13.30664111289061,24.26546827384644,22.538844042230064,4.736862953800049,5.3495717015634945,0.0,6.858526575753758,12.13080666834635,1.8461944391954317,2.0068593648815507,7.95765726390546,5.620374760237224,6.068442171961847,1.661567054154883,0.45,26,3,5,0,3,3,1,1,2,4,1,6,4,0,3,3,5,2.770300000000002,105.88860000000005,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1329,CHEMBL3184321,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,0.7269,0,11.834523583831434,-1.3669636813346366,11.834523583831434,0.0699061549610327,0.0677765194272644,554.7320000000002,512.3960000000003,554.244406304,210,0,0.249007296525486,-0.39570116326076576,0.39570116326076576,0.249007296525486,0.6388888888888888,0.9722222222222222,1.2777777777777777,3.742354088751286,651.535599876701,27.777810114122513,21.464112475027736,23.097105636883185,16.77892863733687,11.692494491437458,14.18052836315004,9.524374614010386,12.226489278102232,5.193221065617965,7.601469356081825,2.4333824293690567,4.246982282849717,-1.5800000000000003,22599797.329847787,34.42,17.80226896021988,14.233190845875786,220.07168971062973,41.69326399538814,12.207932775496605,0.0,23.628718917406022,0.0,0.0,19.178148736287287,0.0,0.0,0.0,49.282744751535944,0.0,61.35635702178945,13.213763929025836,39.60425831565011,45.216514870179466,0.0,21.267154416025324,10.82998093879356,52.74452482011111,50.89849676616971,0.0,0.0,0.0,21.267154416025324,0.0,0.0,21.587795952773448,107.1612580384352,19.178148736287287,10.82998093879356,40.53659204461451,0.0,0.0,0.0,0.0,197.31999999999996,34.85227317299317,39.60425831565011,0.0,50.95927944540601,24.595220025318728,0.0,21.587795952773448,27.694948798762496,0.0,21.267154416025324,0.0,0.0,0.0,47.28493778481621,48.51653117864733,-1.9350752269394462,-0.4283159129627109,0.0,-2.594115052747207,6.5898763150761965,3.066160914109632,0.8181818181818182,36,8,12,0,0,0,0,0,0,10,8,14,19,0,0,0,0,-1.628399999999993,139.93599999999998,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1330,CHEMBL1563050,Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],0.07695,0,12.04799508692366,-3.8191666666666655,12.04799508692366,0.0,0.5831289073098219,300.319,287.215,300.06569093600007,100,0,1.0,-0.3987277273361465,1.0,0.3987277273361465,1.05,1.55,2.05,1.999998823500712e-06,681.6473036688494,14.043605595440512,11.530487273029221,14.346983853956946,8.865010527859459,5.525458261980573,6.965521590781213,4.086096145958665,5.69020753224107,2.3502686703065505,3.621810495023161,1.5481420548401272,2.4302050692981667,-1.15,14228.350559115828,16.903050397877983,6.534127910162483,4.172915254738535,139.72160591199506,15.701624519056601,0.0,0.0,10.023291153407584,0.0,29.557286032607934,4.722094864452088,8.417796984328938,0.0,0.0,6.06636706846161,49.50079866292461,11.635725555670057,4.895483475517775,37.97508301693687,21.65901670907764,0.0,9.967957041894417,0.0,18.742957874899023,5.733667477162185,46.44178619645706,0.0,0.0,35.29095350977012,11.635725555670057,0.0,0.0,18.385754026223353,10.023291153407584,13.847474399381248,11.387855989696922,35.227318817825825,0.0,4.722094864452088,0.0,100.04,10.023291153407584,8.417796984328938,0.0,40.4011087891122,17.075242264380485,0.0,24.26546827384644,19.913841467842857,0.0,14.690051906346504,5.733667477162185,27.717711640211643,0.0,8.020931279919376,0.0,7.330744026796516,-0.060810185185184995,7.553575949663612,0.0,3.5070139552607085,-3.8191666666666655,0.16666666666666666,20,2,6,0,0,0,1,1,2,5,1,8,3,0,0,0,2,-0.9262599999999988,72.56520000000002,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1331,CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],0.2273,0,6.254267197632547,0.0,6.254267197632547,0.0,0.08742223209516307,668.4050000000002,634.1330000000002,668.087293088,176,0,0.2204928048406691,-1.0,1.0,0.2204928048406691,0.7575757575757576,1.3636363636363635,2.0,1.92666548280632e-06,1221.4327142475968,22.009860921691395,19.691443542416252,24.006440124768893,14.953638800967997,11.287653432578118,11.287653432578118,8.776997191945497,8.776997191945497,6.825195801083052,6.825195801083052,4.548239612117535,4.548239612117535,-1.649999999999999,11148452.168271601,27.593473026141343,11.660977030783592,5.711808495131566,231.13815415583792,63.90364606254311,0.0,6.544756405912575,11.210628712464722,0.0,0.0,0.0,0.0,4.567099647791355,0.0,24.26546827384644,50.245676810150904,28.390815323990523,43.87521125227052,57.00341075601009,33.05014591037777,0.0,0.0,0.0,26.813052428219834,38.14927615473928,66.73003775307771,0.0,11.257379486545457,63.98771485263984,11.374772549367124,0.0,0.0,31.16497205810954,6.544756405912575,0.0,20.268296022307258,66.73003775307771,0.0,32.93275284755611,0.0,55.92,0.0,0.0,0.0,47.95328025052412,0.0,48.457650653638055,32.93275284755611,0.0,12.13273413692322,80.0595496460043,11.46733495432437,3.541955519862266,0.0,0.0,3.6119080950281353,17.668955707959135,0.0,23.13420109325232,1.0976207010582009,8.931510246941343,2.347181969231933,0.2962962962962963,33,4,4,0,0,0,3,1,4,2,2,6,7,0,0,0,4,-1.0035999999999945,132.66020000000006,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1332,CHEMBL649,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0.2402,0,9.995061912110524,-0.759508606689794,9.995061912110524,0.048472739098190054,0.6414681234920219,309.406,282.19,309.194008344,124,0,0.12250126793438668,-0.4905466186270664,0.4905466186270664,0.12250126793438668,1.2272727272727273,1.9090909090909092,2.590909090909091,1.9518277980661054,497.9225718548434,16.328062645816686,13.542417816847687,13.542417816847687,10.25983881233692,7.788399551893129,7.788399551893129,7.03249815227613,7.03249815227613,3.8157637852440027,3.8157637852440027,2.5446736657346753,2.5446736657346753,-1.1400000000000001,58912.85804289727,17.217594573803684,6.959388449702855,4.678256471765859,131.4860438940334,25.373233742328495,18.460360185545124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,32.40103015923048,30.488776395844933,12.207932775496605,20.056445138322168,0.0,0.0,5.316788604006331,0.0,57.46367926055214,13.151638370425493,29.32600418877882,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,52.32204497057586,12.841643245852019,0.0,31.898114582465862,18.19910120538483,0.0,0.0,0.0,81.95,18.31189916324491,15.319582184522117,0.0,12.145807216896262,25.1359114850485,11.126902983393991,0.0,0.0,38.970312804456704,5.316788604006331,4.736862953800049,5.7322515117157975,0.0,0.0,32.80080113667089,1.8764225299662263,0.6789432161753592,5.65318857867221,-1.2699713985175758,6.77836442531709,0.0,0.6470588235294118,22,4,5,1,0,1,1,0,1,5,4,5,5,0,0,0,2,0.6347999999999998,85.12110000000003,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,CHEMBL1708,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,-0.2776,0,13.170417006584485,-0.19366267224284184,13.170417006584485,0.0,0.8953933091927085,365.8320000000001,344.6640000000001,365.11939943199997,134,0,0.2308037389803867,-0.49308836831085356,0.49308836831085356,0.2308037389803867,1.08,1.88,2.72,1.8224981079770186e-06,710.3154348404983,16.355160383312146,13.742643963504053,14.559140544431779,11.79282633568371,8.280641273249634,8.280641273249634,6.236995097747859,6.236995097747859,4.713948190352601,4.713948190352601,3.4167809845682955,3.4167809845682955,-1.9799999999999995,664545.9181703044,17.830574561933187,7.933237471220653,3.9919051288346483,152.24055634688312,19.527377465406477,11.5667326743298,11.49902366656781,6.792942306099827,0.0,0.0,0.0,4.39041504767482,0.0,12.407033161179976,12.13273413692322,48.712403840543416,18.529029520535577,6.606881964512918,18.60100390907497,12.407033161179976,0.0,5.316788604006331,5.917906046161393,12.338727669087403,26.489337082437896,53.845241811974155,0.0,17.248535499851716,19.527377465406477,4.39041504767482,17.248535499851716,12.407033161179976,26.489337082437896,0.0,11.735126887207288,17.9021791607844,42.46456947923127,0.0,0.0,0.0,39.72,0.0,4.39041504767482,0.0,25.017196308325698,18.442694056835705,36.75886993460288,17.696185628620217,0.0,30.33183534230805,5.316788604006331,14.210588861400147,29.86350895460806,0.0,0.0,3.42512831212732,1.1779506277819773,2.786337192064174,12.48058742010221,1.028569433946418,2.7379180593698367,0.0,0.3684210526315789,25,1,4,0,2,2,2,0,2,4,1,6,4,0,1,1,4,3.748300000000002,95.42570000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,CHEMBL1200530,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],0.2,0,12.803231213781807,-1.684738559775763,12.803231213781807,0.0,0.24144030965779215,449.44200000000023,433.3140000000002,449.032736132,150,0,1.0,-0.5431928419265933,1.0,0.5431928419265933,1.4482758620689655,2.1724137931034484,2.7241379310344827,2.9999960942553386e-06,860.7046671702745,20.474327015758657,15.629519899182501,19.262513061037954,13.296566727541911,7.992314360371295,9.920721961606848,5.9299383912096015,8.030712812572908,4.254012046573106,6.504011471565717,3.0236988117582815,5.147187913172571,-1.5699999999999998,1725921.0093533108,23.706444022250622,9.49388179024564,4.466143124107763,195.60331523371119,30.425246567681143,11.980754777481657,0.0,5.907179729351506,11.63216532332176,35.65052610354635,14.488984098994122,4.794537184071822,0.0,23.098670827325854,6.06636706846161,11.446429838927525,23.31290287179489,18.087166223933693,63.31568807133602,46.975575644919125,0.0,10.216698334856808,5.733667477162185,17.519680029865,19.469533112537242,33.66008794421553,0.0,0.0,45.71426950861716,4.794537184071822,0.0,23.098670827325854,59.34520606791998,30.27815908274157,0.0,4.877147193701299,28.782940750514236,0.0,0.0,0.0,151.09,40.672802537588105,24.284676131127995,0.0,53.91094775686292,0.0,9.777056924551777,30.208468368603384,12.13273413692322,5.380062770465915,10.05365155780638,10.470530430962235,9.970013832603883,2.5651369901548193,49.373704312258354,15.215581536033895,2.986003121086111,-2.6571246753854068,3.592401463298483,-1.0062422084220943,-0.38207759152023235,1.2592698865588474,0.375,29,3,10,0,2,2,0,1,1,9,2,13,7,0,1,1,3,-4.232099999999998,96.5661,1,0,0,0,0,0,0,0,1,1,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1335,CHEMBL1256817,Cl.Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,23940.0,1,6.007427958089333,0.0,6.007427958089333,0.0,0.6675518161288289,362.304,341.13600000000014,361.11125303200004,126,0,0.12392133117854695,-0.32239504690886384,0.32239504690886384,0.12392133117854695,0.9166666666666666,1.625,2.375,1.6899985987095492e-06,805.094893935248,15.6480536021256,13.48929639060926,15.061721917555442,11.29282633568371,8.204144746993972,8.582109220003199,6.212611381321828,6.649047161793814,4.551263467459876,4.80323978279936,3.3356535919550496,3.4616417496247918,-1.5499999999999998,421458.21347513754,17.27878542662501,7.558497412164196,3.5855937898662975,153.2089564283372,4.567099647791355,5.824404497999927,0.0,0.0,0.0,0.0,4.899909730850478,4.9839785209472085,0.0,12.407033161179976,35.866408164078955,55.7600758232206,11.567389719653901,17.5781578411451,0.0,35.04137448664501,0.0,14.450987899589041,0.0,25.931156057677168,13.08951281182515,64.94142585113113,0.0,0.0,0.0,0.0,0.0,24.007973051412492,27.540500711414193,13.08951281182515,0.0,24.229499235548943,48.53093654769288,5.022633313741326,11.033401435232523,0.0,21.060000000000002,0.0,0.0,0.0,12.407033161179976,0.0,29.453251341182664,37.011308266990426,0.0,12.13273413692322,45.86521178941149,16.584918411179725,2.344138321995465,6.007427958089333,7.384686353965455,0.7791938641465161,3.5347522290809334,1.155601851851852,16.49633123288937,2.6059776998494533,4.136334932576064,0.0,0.3157894736842105,24,0,3,0,1,1,2,1,3,3,0,5,4,0,1,1,4,4.755600000000004,102.04600000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,CHEMBL1201118,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],0.04573,0,12.907099631519273,-1.664841663517259,12.907099631519273,0.0,0.11450703043997301,493.5280000000002,477.40000000000015,493.0272738920001,160,0,1.0,-0.5431946255400458,1.0,0.5431946255400458,1.5161290322580645,2.2580645161290325,2.838709677419355,3.4133281616971653e-06,951.6736856949851,21.888540578131746,16.855045290646473,21.30453503342965,14.351408282408304,8.399731131595143,11.588785019608538,6.090742193994947,9.087368633509723,4.306996656419564,7.5770168211476765,2.9704929711732855,5.849053580383292,-1.2800000000000002,4691364.546713221,25.976178114149302,11.034871944214208,5.0501678049249525,211.70011445339216,19.954716136718908,5.37387281296874,0.0,11.063616211172214,11.63216532332176,29.557286032607934,14.488984098994122,4.681802935145185,5.261891554738487,28.622451707083272,11.761884949391115,15.999874721379003,25.663176737448303,29.241273127293532,53.78428793346415,53.06931959482821,5.261891554738487,30.423953269612767,7.04767198267719,16.2552948887597,30.121211968264692,11.270143843125101,0.0,6.069221312792274,39.98060203145497,0.0,0.0,35.285654848173344,84.11089978746499,26.168146488692702,11.33111286753076,0.0,16.42658032494581,0.0,0.0,0.0,166.15999999999997,28.88252315359386,19.490138947056174,0.0,52.512886165904135,16.482394618636764,16.66179468024159,35.31537037520495,7.04767198267719,6.069221312792274,20.842240603617103,9.998754508538536,6.792825787615442,3.6038492069703905,38.01060336711456,33.767375508425324,-1.4098765165310079,-2.019727799328892,1.9088584189375153,0.0,0.0,2.929425360129996,0.5333333333333333,31,1,12,0,2,2,0,1,1,13,1,16,9,0,1,1,3,-5.059019999999996,105.46770000000001,1,0,0,0,0,4,0,0,1,1,3,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0
